#Datafile 0: exp7dpps20mNpm1mMDTT500nMdp12MLV5thfull.refl ; 
#      Generation        Chisq_best           l_lipid             sigma      global_rough           rhoprot             d_on1             d_on2             d_on3             d_on4             d_on5             d_on6             d_on7             d_on8             d_on9            d_on10            d_on11            d_on12            d_on13            d_on14            d_on15            d_on16            d_on17            d_on18            d_on19            d_on20            d_on21            d_on22            d_on23            vf_on1            vf_on2            vf_on3            vf_on4            vf_on5            vf_on6            vf_on7            vf_on8            vf_on9           vf_on10           vf_on11           vf_on12           vf_on13           vf_on14           vf_on15           vf_on16           vf_on17           vf_on18           vf_on19           vf_on20           vf_on21           vf_on22           vf_on23        rho_solv_0         mu_solv_0        mu_organic     beamintensity         alignment      background_0
#                  parameter range:        8,22            0.5,10            0.5,10          1e-05,1.4e-05        -5,5              -5,5              -5,7              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5              -5,5               0,0.9             0,0.9           0.1,0.9           0.1,0.9           0.1,0.9           0.1,0.9           0.1,0.9           0.1,0.9             0,0.9             0,0.9             0,0.9             0,0.5             0,0.5             0,0.5             0,0.5             0,0.5             0,0.5             0,0.5             0,0.5             0,0.5             0,0.5             0,0.5             0,0.5         1e-06,2e-05       9e-09,1e-06       1e-09,1e-07         0.9,1.1            -0,0.007       1e-10,5e-08   
# --------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- -----------------
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -ezS -n 21
              144           2.88617          0.226187          0.323568          0.495586          0.476372          0.329698          0.438685          0.336766          0.848209          0.935218          0.783659          0.491247          0.607351          0.789343          0.453756          0.783021          0.648486          0.570866          0.766246          0.816508          0.349975          0.843592          0.250312           0.87167          0.869169          0.854849          0.599841            0.4085          0.132726          0.774353          0.786445          0.893138          0.431976          0.442648          0.631885          0.896984          0.663562          0.527356           0.65572          0.762626          0.565835          0.676094          0.851046          0.864566          0.723938          0.606384          0.288264          0.199362          0.165477          0.101615          0.112905          0.469698          0.703386          0.686537          0.709529          0.756307          0.133483
#             144   Starting amoeba
              144           2.68416          0.222037          0.323276          0.480785          0.476551          0.324518          0.419178          0.326172          0.837453          0.984142          0.779154          0.480719          0.596434          0.785649          0.438462          0.768772          0.639223          0.562576          0.757106           0.80607          0.332457          0.839584          0.232159          0.866287          0.849208          0.847203          0.587898          0.404371          0.131222          0.757792          0.785741          0.878373          0.408655          0.422691          0.620634           0.88839          0.647307          0.513777          0.643183             0.748          0.550629          0.661429           0.83623          0.845041          0.710842          0.600941          0.270795           0.18877          0.151442         0.0898469         0.0998299          0.471312          0.692423          0.679579          0.696252          0.744877           0.12485
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -pelz
#             144   Starting Levenberg-Marquardt
              144           2.32135          0.222543          0.375658          0.521155          0.525843          0.321889          0.331694          0.253761          0.739247           0.91277          0.810375          0.519923          0.529743          0.683504          0.384463          0.758401          0.617701          0.518471          0.662303          0.739324          0.286821          0.875103          0.291516          0.875841          0.865455          0.820765           0.59693          0.460117          0.121864           0.71029          0.656371          0.812584          0.368658           0.36247          0.557957          0.804675          0.619772          0.455161           0.57966          0.662007          0.486443          0.583781          0.735466          0.771477          0.628726          0.533856          0.236697          0.147254         0.0952405          0.056058         0.0622867          0.475274          0.617618          0.702254          0.687238          0.756597          0.163811
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -pelz
#             144   Starting Levenberg-Marquardt
              144           2.21019          0.224986          0.377414          0.531221          0.535179          0.328125          0.320213          0.249157          0.733613          0.917095          0.813833          0.532317          0.525321          0.691169           0.37227          0.759233          0.611315          0.506798          0.647543          0.722146          0.280415          0.874587           0.29825          0.878624          0.860777          0.820173           0.60481          0.461466          0.117071          0.697126          0.637532          0.802056          0.361118          0.350605           0.54452          0.789052          0.607528          0.442317          0.568531          0.652253          0.474089          0.565997          0.721027          0.757492          0.617416          0.523632          0.230378           0.14167           0.09239         0.0574975         0.0594382          0.476266          0.602986          0.709089          0.684284          0.760127          0.169204
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -pelz
#             144   Starting Levenberg-Marquardt
              144           2.17135          0.225698          0.377871          0.533966          0.537793          0.330014          0.316905          0.247901          0.732158          0.918589          0.814467          0.535964          0.524029          0.693423          0.368289          0.759235          0.608704          0.503528           0.64344          0.717294          0.278648          0.874342          0.299944          0.879388          0.858887          0.820414          0.607419          0.461762          0.115716          0.693364          0.632005          0.799633          0.358616          0.346921          0.539705          0.784625          0.604514           0.43867          0.565312          0.649365          0.470359          0.560451          0.717063          0.753434          0.614128          0.520527          0.228259          0.139867         0.0914742         0.0579349         0.0579068          0.476583          0.598706          0.711013          0.683101          0.760843          0.170221
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -pelz
#             144   Starting Levenberg-Marquardt
              144           1.83067          0.231898          0.393507          0.576277          0.581061          0.358802          0.269189          0.229348           0.71348          0.939902           0.80284           0.58728          0.507991          0.727374          0.311638          0.769565           0.55263          0.452929          0.580316          0.644371          0.251886          0.864231          0.320463          0.891204          0.823677          0.833136          0.647076          0.484184         0.0956728          0.638499          0.557399          0.741226           0.31781          0.290041          0.472305          0.706944          0.558094          0.392255          0.514627          0.603318          0.412323          0.482689          0.644282          0.686725          0.560116          0.469874          0.197409          0.117493         0.0759841         0.0520852         0.0439885          0.478956          0.533045          0.740057          0.669045          0.756019          0.183669
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -pez -n 21
              165           3.99547          0.225646          0.377954          0.534005          0.537805          0.329984          0.316952          0.247887          0.732118          0.918547          0.814477          0.535939          0.524038          0.693414          0.368361          0.759272          0.608699          0.503525          0.643434          0.717299          0.278645          0.874342          0.299944           0.87939          0.858889          0.820414          0.607418          0.461762          0.115804          0.693313          0.632067          0.799505          0.358631          0.346984          0.539806          0.784595          0.604475          0.438696          0.565298          0.649359           0.47039          0.560533          0.717031          0.753414          0.614121          0.520529           0.22829          0.139906         0.0914889         0.0579025         0.0579558          0.476625          0.598724          0.711012          0.683148          0.760837          0.170227
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -pez -n 21
              186           3.99547          0.225646          0.377954          0.534005          0.537805          0.329984          0.316952          0.247887          0.732118          0.918547          0.814477          0.535939          0.524038          0.693414          0.368361          0.759272          0.608699          0.503525          0.643434          0.717299          0.278645          0.874342          0.299944           0.87939          0.858889          0.820414          0.607418          0.461762          0.115804          0.693313          0.632067          0.799505          0.358631          0.346984          0.539806          0.784595          0.604475          0.438696          0.565298          0.649359           0.47039          0.560533          0.717031          0.753414          0.614121          0.520529           0.22829          0.139906         0.0914889         0.0579025         0.0579558          0.476625          0.598724          0.711012          0.683148          0.760837          0.170227
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -peaz
#             165   Starting amoeba
              165           2.78828          0.224496          0.363837          0.550314          0.530367           0.34353          0.356827          0.314045          0.766415          0.955653           0.85526          0.558263          0.584646          0.759463          0.404507          0.818108          0.654767          0.546407          0.651792          0.769918          0.278046           0.90169          0.338866          0.885362          0.899382          0.866873          0.611789           0.49688          0.120795          0.723543          0.665167          0.816537          0.374143          0.382679          0.587695          0.829759          0.622248          0.487077           0.59243          0.681066          0.512326          0.622107          0.785339           0.79717          0.670797          0.547265          0.255554           0.16948          0.141127           0.08784            0.0976           0.47666          0.652056          0.730946          0.726178          0.822717          0.193109
#             165   Starting amoeba
              165           2.51199          0.222063          0.361872            0.5453           0.52939          0.336806          0.362089           0.31022          0.753744          0.986354          0.855783          0.555775          0.570515          0.749449          0.394145          0.801786          0.653682          0.543486           0.64701          0.757585          0.270569          0.864203          0.321485          0.897091          0.894431          0.859889          0.611068          0.495896           0.11637          0.717032          0.662086          0.823274          0.360085          0.375886          0.570795          0.824894          0.614733          0.470058          0.595592          0.665172          0.499472          0.610433          0.784659           0.79735          0.662642          0.548552          0.247981          0.161386          0.125139         0.0754244         0.0838049           0.47972          0.655927          0.715232          0.709124          0.811003          0.181899
#             165   Starting amoeba
              165           2.34424          0.221854          0.369395          0.540148          0.528655          0.328193          0.342068          0.306799          0.748315          0.988134          0.854172          0.548883          0.566817          0.740718          0.379276          0.799659          0.646478          0.531711          0.644256          0.747208          0.267211          0.871374          0.323778          0.887405          0.889585          0.858177           0.60435          0.485542          0.114323          0.709393          0.661423          0.820466          0.350307          0.368159          0.568134          0.823099          0.611287          0.462015          0.591346          0.662035          0.492611          0.599856           0.77196          0.796473          0.656196          0.546671          0.242558          0.147587          0.116488         0.0719893         0.0799881          0.479563          0.645375          0.710695          0.692743          0.805904          0.173894
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -peaz
#             165   Starting amoeba
              165           3.17302          0.230171          0.352478           0.59839          0.530261          0.412707          0.396925          0.343759          0.789366          0.906661          0.921885          0.577627          0.552927          0.781783          0.455273           0.87744          0.696215          0.575258          0.683214          0.761146          0.330463          0.895961           0.36823          0.948412          0.913138          0.883413          0.641152          0.528928          0.112799           0.72603          0.689446          0.851317          0.390689          0.387636          0.597319          0.858452           0.65328            0.5161          0.627416           0.70448          0.538366          0.623061          0.815958          0.819586          0.686923          0.581232          0.280496          0.171511          0.157928          0.091283          0.101426          0.484097          0.662489          0.704384          0.725999          0.854283          0.238491
#             165   Starting amoeba
              165           2.63993          0.234121          0.349955           0.58737          0.527882          0.412004          0.395538          0.332093          0.785029          0.935369          0.712363          0.571072          0.552437          0.771325          0.429041           0.86632          0.693418           0.55833          0.688443          0.756598          0.313329           0.88968          0.352054          0.852781          0.878224          0.875386          0.640605          0.528199          0.112134           0.72024          0.694891           0.85448          0.388273          0.377522          0.579716          0.853597          0.643004          0.495793          0.618436          0.684028          0.533117          0.604638          0.794342          0.812412          0.687211          0.577946           0.26624          0.165281           0.13098         0.0784296          0.087144          0.481147          0.653066          0.705834          0.713589          0.840231          0.228484
#             165   Starting amoeba
              165           2.46713          0.231977          0.350522          0.583498          0.524848          0.404669          0.386342          0.322131          0.784493          0.982049          0.724292          0.562765          0.539489          0.774767          0.418182          0.857223          0.697855            0.5607          0.680186          0.755124          0.318443          0.885656          0.351383          0.847022          0.875751          0.877423          0.634447          0.526273          0.108284          0.713062          0.700717          0.852318          0.376258           0.36955           0.58003          0.850696          0.635231          0.488025          0.617119          0.682574          0.520012           0.59924           0.78965           0.80911          0.677332          0.567886          0.267256          0.158076          0.126467          0.073078         0.0811978          0.482789          0.644488          0.696096          0.702978          0.844845          0.223385
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -pelz
#             165   Starting Levenberg-Marquardt
              165           1.23939          0.148509          0.380469          0.669645          0.579466          0.220638          0.092034          0.247031          0.924981          0.999471          0.820948          0.862113          0.384141          0.845129          0.116251          0.896556          0.404221          0.190114          0.400385          0.231045          0.316734          0.890451           0.31392          0.965374          0.825845          0.904044          0.868565          0.510583         0.0174734           0.57451          0.758995          0.764289          0.329408           0.29259          0.524844          0.738211           0.57147          0.396805          0.530253          0.689352          0.421193          0.423443          0.573733           0.69112           0.57991          0.493372          0.176681         0.0973944         0.0525186         0.0304884          0.033876           0.48504          0.241651          0.910443          0.591348          0.792855          0.256906
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -pelz
#             165   Starting Levenberg-Marquardt
              165           1.24644          0.148509          0.380469          0.669645          0.579466          0.220638          0.092034          0.247031          0.924981          0.999471          0.820948          0.862113          0.384141          0.845129          0.116251          0.896556          0.404221          0.190114          0.400385          0.231045          0.316734          0.890451           0.31392          0.965374          0.825845          0.904044          0.868565          0.510583         0.0174734           0.57451          0.758995          0.764289          0.329408           0.29259          0.524844          0.738211           0.57147          0.396805          0.530253          0.689352          0.421193          0.423443          0.573733           0.69112           0.57991          0.493372          0.176681         0.0973944         0.0525186         0.0304884          0.033876          0.485089          0.241651          0.910443          0.591348          0.792855          0.256906
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -peaz
#             165   Starting amoeba
              165           1.33299          0.148509          0.380469          0.669645          0.579466          0.220638          0.092034          0.247031          0.924981          0.999471          0.820948          0.862113          0.384141          0.845129          0.116251          0.896556          0.404221          0.190114          0.400385          0.231045          0.316734          0.890451           0.31392          0.965374          0.825845          0.904044          0.868565          0.510583         0.0174734           0.57451          0.758995          0.764289          0.329408           0.29259          0.524844          0.738211           0.57147          0.396805          0.530253          0.689352          0.421193          0.423443          0.573733           0.69112           0.57991          0.493372          0.176681         0.0973944         0.0525186         0.0304884          0.033876           0.48504          0.241651          0.910443          0.591348          0.792855          0.256906
#             165   Starting amoeba
              165           1.33299          0.148509          0.380469          0.669645          0.579466          0.220638          0.092034          0.247031          0.924981          0.999471          0.820948          0.862113          0.384141          0.845129          0.116251          0.896556          0.404221          0.190114          0.400385          0.231045          0.316734          0.890451           0.31392          0.965374          0.825845          0.904044          0.868565          0.510583         0.0174734           0.57451          0.758995          0.764289          0.329408           0.29259          0.524844          0.738211           0.57147          0.396805          0.530253          0.689352          0.421193          0.423443          0.573733           0.69112           0.57991          0.493372          0.176681         0.0973944         0.0525186         0.0304884          0.033876           0.48504          0.241651          0.910443          0.591348          0.792855          0.256906
#             165   Starting amoeba
              165           1.33299          0.148509          0.380469          0.669645          0.579466          0.220638          0.092034          0.247031          0.924981          0.999471          0.820948          0.862113          0.384141          0.845129          0.116251          0.896556          0.404221          0.190114          0.400385          0.231045          0.316734          0.890451           0.31392          0.965374          0.825845          0.904044          0.868565          0.510583         0.0174734           0.57451          0.758995          0.764289          0.329408           0.29259          0.524844          0.738211           0.57147          0.396805          0.530253          0.689352          0.421193          0.423443          0.573733           0.69112           0.57991          0.493372          0.176681         0.0973944         0.0525186         0.0304884          0.033876           0.48504          0.241651          0.910443          0.591348          0.792855          0.256906
# Restarting from stored population
# Startup command (/Users/frank/Documents/programming/molgroups/examples/xray_monolayer/20mN/CleanMonolayer): ./fit -pelz
#             165   Starting Levenberg-Marquardt
              165           1.24644          0.148509          0.380469          0.669645          0.579466          0.220638          0.092034          0.247031          0.924981          0.999471          0.820948          0.862113          0.384141          0.845129          0.116251          0.896556          0.404221          0.190114          0.400385          0.231045          0.316734          0.890451           0.31392          0.965374          0.825845          0.904044          0.868565          0.510583         0.0174734           0.57451          0.758995          0.764289          0.329408           0.29259          0.524844          0.738211           0.57147          0.396805          0.530253          0.689352          0.421193          0.423443          0.573733           0.69112           0.57991          0.493372          0.176681         0.0973944         0.0525186         0.0304884          0.033876          0.485089          0.241651          0.910443          0.591348          0.792855          0.256906
